pref_idx,age_group,median,lwr_95CrI,upr_95CrI,census_mean,census_lwr95,census_upr95,overlap
45,60-69,0.006461605,0.00638749875,0.0065376125,0.0064629583358372525,0.00639123810970033,0.006535478087415099,TRUE
46,60-69,0.008409625,0.008332887,0.0084912135,0.008407053988717076,0.0083252780683591,0.008489626285099007,TRUE
47,60-69,0.0122036,0.0121062975,0.0123074025,0.012212589600775108,0.012114133866537887,0.012311835546103803,TRUE
1,70-79,0.0491751,0.048976994999999995,0.049366705,0.04916778050574511,0.04897250209905,0.049363797169594444,TRUE
2,70-79,0.00710084,0.0070229195000000005,0.00717556525,0.007101856436355793,0.007026275372490209,0.007178244642135947,TRUE
3,70-79,0.00421671,0.00415715925,0.004274115500000001,0.00421251772533421,0.004154317135632513,0.004271530188366917,TRUE
4,70-79,0.0156128,0.015500997499999999,0.0157286125,0.015607246024974578,0.015495484331734286,0.015719800932188083,TRUE
5,70-79,0.004265965,0.004208736,0.004322809,0.0042602612980155935,0.004201730918407513,0.0043196034727725294,TRUE
6,70-79,0.00580804,0.00574002725,0.00587657125,0.005810435423514264,0.005742065492354769,0.005879614611345794,TRUE
7,70-79,0.00861995,0.008531995,0.00869778325,0.008610894358606664,0.008527691628440132,0.00869490175957325,TRUE
8,70-79,0.014085750000000001,0.013974397500000001,0.014193602500000001,0.01407625458492825,0.013970054310587503,0.014183250580306556,TRUE
9,70-79,0.0107474,0.0106552975,0.0108437,0.010751682055087983,0.0106587623155411,0.01084540295980297,TRUE
10,70-79,0.0099776900000000009,0.009884937750000001,0.010070102499999999,0.009972651884773445,0.009883141736101615,0.010062964474308796,TRUE
11,70-79,0.0717807,0.071549375,0.07200530249999999,0.07179439741963041,0.07156116072550052,0.07202833531885594,TRUE
12,70-79,0.056647249999999996,0.056437049999999996,0.0568607175,0.05665734032918767,0.05644851143532688,0.05686689521572629,TRUE
13,70-79,0.134478,0.13417294999999999,0.13479705,0.13450387500903185,0.1341954423514112,0.1348129061822808,TRUE
14,70-79,0.0986244,0.0983544675,0.09889341,0.0986437628244245,0.09837427728674741,0.09891390560020633,TRUE
15,70-79,0.0140327,0.0139246975,0.014140805,0.014041299469215094,0.013935229772409219,0.014148164944299036,TRUE
16,70-79,0.005607765,0.0055437325,0.00567769325,0.0056102960719615,0.005543114302895616,0.005678287425436218,TRUE
17,70-79,0.00716854,0.00709020975,0.0072455522500000005,0.007166011862146402,0.007090090785260204,0.0072427399758899,TRUE
18,70-79,0.00438956,0.00432896975,0.004451674249999999,0.00438750644484946,0.00432810614808538,0.004447718328392992,TRUE
19,70-79,0.003076645,0.0030248052500000005,0.00312711075,0.0030749844780103546,0.0030252901154548613,0.003125492576656487,TRUE
20,70-79,0.008317680000000001,0.0082342055,0.008398976750000002,0.008315694143590074,0.008233924968614643,0.00839826847276861,TRUE
21,70-79,0.009960315,0.009871762,0.010054705,0.00995624003166422,0.009866803163690561,0.010046479367376515,TRUE
22,70-79,0.0273063,0.027161895,0.027458702499999998,0.027302289922418826,0.027155217934628113,0.02745013597304525,TRUE
23,70-79,0.06591645,0.0656920925,0.0661386025,0.06590254215341843,0.06567839099475738,0.0661274041653416,TRUE
24,70-79,0.009263404999999999,0.009177708750000001,0.00934892975,0.009261826818289454,0.009175549638388913,0.009348907603060144,TRUE
25,70-79,0.007996725,0.007914944750000001,0.00807564075,0.007996835283182263,0.007916644180810426,0.008077832061902305,TRUE
26,70-79,0.02709475,0.026948595,0.0272434175,0.027095116919533535,0.026948589987790303,0.027242418253367186,TRUE
27,70-79,0.1030255,0.102751,0.103305025,0.103063453552644,0.10278866317290283,0.10333889393305622,TRUE
28,70-79,0.05143055,0.051223595000000004,0.0516325125,0.051426435147283595,0.051226949361352206,0.051626655491725064,TRUE
29,70-79,0.0117635,0.011668392500000001,0.011859725,0.011761970155577972,0.011664813497589478,0.011859926324344346,TRUE
30,70-79,0.00479613,0.00473492,0.00485787225,0.004797163349731687,0.004735045988909532,0.004860091626502491,TRUE
31,70-79,0.0022492,0.00220743725,0.0022911752499999998,0.002248637016913374,0.0022061826202950754,0.0022919065028018278,TRUE
32,70-79,0.001815885,0.00177739825,0.00185474775,0.0018134031980946905,0.001775311270720584,0.0018523109274530543,TRUE
33,70-79,0.00968811,0.009602538499999999,0.0097779405,0.009682993334443087,0.009594785808687634,0.009772003775390399,TRUE
34,70-79,0.0209087,0.0207825975,0.021039,0.02090465118311344,0.020775588905095472,0.02103449800037578,TRUE
35,70-79,0.008546975,0.0084653765,0.0086289135,0.008543541818573997,0.008460663919157816,0.008627224499082915,TRUE
36,70-79,0.00281057,0.00276281975,0.0028586477500000002,0.0028083451502228067,0.0027608659000221006,0.002856638573147522,TRUE
37,70-79,0.00370032,0.00364477425,0.0037550235,0.0036918143857778717,0.003637341261453576,0.0037471002361072958,TRUE
38,70-79,0.008256925,0.008171952000000001,0.0083382705,0.008259638073879342,0.008178144051504655,0.008341937342251362,TRUE
39,70-79,0.0036494,0.00359214875,0.0037038604999999995,0.0036459890816417225,0.0035918563858758972,0.003700934578453583,TRUE
40,70-79,0.039437150000000004,0.039257890000000004,0.03961391,0.03942276315500612,0.039247055395767776,0.03959922512928382,TRUE
41,70-79,0.00293796,0.0028861942499999998,0.0029879925,0.0029345245923093205,0.002885984461353317,0.0029838786893650678,TRUE
42,70-79,0.007530175,0.00745009925,0.0076112605,0.007533253718084008,0.00745541557275089,0.0076118982989000885,TRUE
43,70-79,0.00888387,0.008800211999999998,0.00896687175,0.00888137022348468,0.00879687598331308,0.00896666869154047,TRUE
44,70-79,0.006511615,0.0064367107500000005,0.00658683375,0.006511882288221554,0.0064395045638372195,0.0065850681206285075,TRUE
45,70-79,0.005748435,0.0056802287499999994,0.0058226005,0.005751182239561475,0.0056831618759376834,0.00582001195688694,TRUE
46,70-79,0.00686791,0.006789459,0.00694721475,0.0068607940225047,0.006786504780919335,0.00693589080075471,TRUE
47,70-79,0.008170015,0.0080848195,0.008252800499999999,0.008174594835040627,0.008093520083367176,0.008256474971973373,TRUE
